0.002,-0.454,0.637,100
-0.097,-0.460,0.640,33
-0.002,-0.458,0.642,32
0.126,-0.463,0.645,57
0.002,-0.460,0.645,62
-0.069,-0.462,0.642,100
-0.001,-0.463,0.650,100
0.155,-0.464,0.646,87
0.003,-0.470,0.659,87
-0.041,-0.452,0.629,100
-0.001,-0.460,0.645,100
0.180,-0.455,0.633,63
0.003,-0.465,0.651,63
-0.014,-0.459,0.638,95
-0.000,-0.452,0.633,100
0.209,-0.455,0.634,96
0.004,-0.465,0.651,100
-0.213,-0.459,0.648,100
-0.004,-0.472,0.671,100
0.014,-0.458,0.646,100
0.000,-0.447,0.636,100
-0.185,-0.463,0.654,96
-0.003,-0.470,0.669,96
-0.041,-0.457,0.645,43
-0.001,-0.457,0.650,47
-0.155,-0.462,0.652,100
-0.003,-0.469,0.668,100
0.061,-0.403,0.569,18
0.001,-0.408,0.581,13
-0.125,-0.458,0.646,92
-0.002,-0.453,0.645,91
0.096,-0.452,0.638,100
0.002,-0.453,0.645,100
-0.097,-0.458,0.646,36
-0.002,-0.461,0.656,36
0.124,-0.452,0.638,62
0.002,-0.456,0.648,65
-0.068,-0.447,0.631,100
-0.001,-0.456,0.648,100
0.152,-0.450,0.636,94
0.003,-0.453,0.645,87
-0.041,-0.451,0.637,100
-0.001,-0.457,0.650,100
0.183,-0.457,0.646,60
0.003,-0.465,0.661,60
-0.014,-0.456,0.645,95
-0.000,-0.452,0.643,95
0.202,-0.436,0.616,100
0.004,-0.453,0.645,100
-0.214,-0.458,0.656,100
-0.004,-0.469,0.677,100
0.014,-0.446,0.639,100
0.000,-0.448,0.646,100
-0.181,-0.450,0.644,100
-0.003,-0.458,0.661,92
-0.041,-0.450,0.645,52
-0.001,-0.442,0.638,46
-0.155,-0.457,0.655,100
-0.003,-0.463,0.667,100
0.061,-0.399,0.572,13
0.001,-0.410,0.592,17
-0.124,-0.447,0.640,94
-0.002,-0.453,0.654,95
0.095,-0.444,0.636,100
0.002,-0.442,0.638,100
-0.098,-0.456,0.653,37
-0.002,-0.448,0.646,36
0.124,-0.448,0.641,65
0.002,-0.451,0.651,65
-0.068,-0.445,0.637,100
-0.001,-0.447,0.644,100
0.150,-0.443,0.634,91
0.003,-0.449,0.648,91
-0.041,-0.448,0.642,100
-0.001,-0.440,0.634,100
0.182,-0.451,0.646,60
0.003,-0.451,0.651,69
-0.014,-0.453,0.649,92
-0.000,-0.449,0.648,92
0.203,-0.435,0.623,100
0.004,-0.450,0.649,100
-0.699,1.005,2.409,46
-0.012,1.054,2.503,49
0.045,0.996,2.388,53
0.001,1.011,2.400,52
-0.602,1.004,2.406,58
-0.011,1.038,2.466,58
-0.136,0.999,2.396,54
-0.002,1.006,2.389,52
-0.510,1.010,2.421,50
-0.009,1.037,2.463,51
0.225,0.989,2.370,49
0.004,0.993,2.358,47
-0.412,1.001,2.399,52
-0.007,1.021,2.426,52
0.293,0.918,2.202,47
0.005,0.933,2.216,48
-0.317,0.995,2.385,50
-0.006,1.019,2.420,60
0.410,0.995,2.387,52
0.007,1.018,2.416,52
-0.227,0.997,2.391,56
-0.004,1.012,2.404,56
0.502,0.994,2.383,50
0.009,1.024,2.431,49
-0.136,0.999,2.395,66
-0.002,1.006,2.389,59
0.597,0.996,2.389,45
0.011,1.029,2.444,44
-0.045,1.001,2.399,57
-0.001,1.011,2.400,57
0.638,0.916,2.197,48
0.011,0.958,2.275,48
-0.702,1.026,2.413,46
-0.012,1.071,2.494,47
0.046,1.023,2.407,51
0.001,1.030,2.400,51
-0.605,1.025,2.410,58
-0.011,1.068,2.488,58
-0.136,1.014,2.386,52
-0.002,1.027,2.393,55
-0.509,1.025,2.410,50
-0.009,1.054,2.455,50
0.215,0.961,2.261,45
0.004,0.950,2.213,48
-0.413,1.021,2.401,52
-0.007,1.043,2.430,52
0.294,0.938,2.207,48
0.005,0.958,2.231,48
-0.317,1.010,2.377,52
-0.006,1.030,2.398,51
0.410,1.013,2.383,52
0.007,1.034,2.409,50
-0.227,1.016,2.391,56
-0.004,1.029,2.396,56
0.504,1.015,2.389,47
0.009,1.045,2.433,47
-0.137,1.024,2.408,70
-0.002,1.027,2.393,59
0.597,1.012,2.382,45
0.011,1.049,2.444,43
-0.045,1.014,2.385,53
-0.001,1.026,2.391,54
0.639,0.933,2.194,48
0.011,0.974,2.270,49
-0.703,1.044,2.409,47
-0.012,1.094,2.499,49
0.046,1.039,2.396,50
0.001,1.042,2.382,54
-0.608,1.048,2.417,58
-0.011,1.082,2.472,60
-0.137,1.041,2.400,55
-0.002,1.049,2.397,52
-0.511,1.046,2.412,49
-0.009,1.078,2.464,49
0.210,0.953,2.199,49
0.004,0.969,2.215,48
-0.412,1.036,2.389,51
-0.007,1.058,2.419,51
0.296,0.960,2.215,49
0.005,0.970,2.217,49
-0.320,1.038,2.393,53
-0.006,1.055,2.411,52
0.412,1.035,2.387,52
0.007,1.058,2.417,52
-0.227,1.033,2.382,52
-0.004,1.050,2.400,56
0.505,1.034,2.385,47
0.009,1.063,2.430,47
-0.138,1.044,2.408,66
-0.002,1.046,2.389,60
0.601,1.036,2.389,45
0.011,1.071,2.448,46
-0.046,1.039,2.396,54
-0.001,1.050,2.398,53
0.654,0.971,2.239,51
0.012,1.066,2.437,47
-0.708,1.068,2.417,49
-0.013,1.115,2.501,47
0.046,1.060,2.400,50
0.001,1.070,2.400,54
-0.608,1.064,2.408,57
-0.011,1.109,2.486,60
-0.136,1.052,2.382,54
-0.002,1.065,2.389,51
-0.514,1.069,2.421,50
-0.009,1.096,2.459,51
0.211,0.976,2.211,48
0.004,0.990,2.219,48
-0.416,1.061,2.401,52
-0.007,1.085,2.433,52
0.296,0.974,2.204,48
0.005,0.997,2.236,50
-0.319,1.051,2.379,53
-0.006,1.072,2.404,52
0.414,1.056,2.391,52
0.007,1.073,2.406,52
-0.229,1.059,2.398,54
-0.004,1.074,2.407,54
0.508,1.055,2.389,48
0.009,1.087,2.437,45
-0.138,1.061,2.402,68
-0.002,1.066,2.391,61
0.602,1.053,2.385,45
0.011,1.088,2.440,44
-0.046,1.062,2.404,55
-0.001,1.070,2.400,54
0.693,1.044,2.364,48
0.012,1.094,2.453,45
-0.709,1.087,2.413,49
-0.013,1.134,2.496,48
0.046,1.081,2.401,49
0.001,1.086,2.391,52
-0.613,1.090,2.420,58
-0.011,1.130,2.487,57
-0.138,1.079,2.397,51
-0.002,1.090,2.400,52
-0.515,1.087,2.415,49
-0.009,1.119,2.464,51
0.211,0.991,2.200,48
0.004,1.005,2.212,47
-0.417,1.082,2.403,51
-0.007,1.103,2.427,52
0.301,1.007,2.237,49
0.005,1.047,2.305,54
-0.322,1.076,2.389,52
-0.006,1.098,2.416,54
0.413,1.070,2.376,52
0.007,1.094,2.409,52
-0.229,1.075,2.387,55
-0.004,1.090,2.400,55
0.509,1.075,2.388,46
0.009,1.102,2.425,45
-0.139,1.086,2.413,68
-0.002,1.089,2.396,60
0.604,1.074,2.385,44
0.011,1.115,2.455,45
-0.046,1.076,2.390,51
-0.001,1.095,2.411,54
0.694,1.063,2.360,47
0.012,1.111,2.445,46
-0.713,1.108,2.418,48
-0.013,1.160,2.509,49
0.046,1.095,2.391,49
0.001,1.108,2.396,54
-0.614,1.107,2.416,58
-0.011,1.143,2.472,58
-0.138,1.098,2.397,52
-0.002,1.105,2.389,50
-0.519,1.112,2.427,53
-0.009,1.143,2.471,50
0.212,1.012,2.208,50
0.004,1.027,2.220,47
-0.417,1.098,2.396,52
-0.007,1.126,2.434,52
0.317,1.074,2.344,49
0.006,1.102,2.383,51
-0.325,1.102,2.404,53
-0.006,1.113,2.407,53
0.416,1.095,2.390,55
0.007,1.119,2.420,52
-0.231,1.099,2.398,54
-0.004,1.118,2.418,54
0.511,1.096,2.392,45
0.009,1.127,2.436,48
-0.139,1.102,2.406,64
-0.002,1.113,2.407,66
0.607,1.096,2.392,46
0.011,1.130,2.443,46
-0.046,1.100,2.400,50
-0.001,1.110,2.400,50
0.698,1.086,2.369,45
0.012,1.137,2.458,47
-0.716,1.131,2.423,50
-0.013,1.176,2.497,49
0.046,1.123,2.406,50
0.001,1.133,2.406,52
-0.615,1.127,2.416,58
-0.011,1.174,2.493,57
-0.138,1.113,2.385,54
-0.002,1.125,2.388,54
-0.519,1.128,2.418,51
-0.009,1.159,2.461,49
0.213,1.031,2.208,49
0.004,1.041,2.209,46
-0.421,1.124,2.408,52
-0.007,1.148,2.437,52
0.323,1.112,2.382,54
0.006,1.130,2.399,52
-0.324,1.115,2.389,52
-0.006,1.137,2.414,53
0.416,1.112,2.383,52
0.007,1.134,2.408,54
-0.232,1.123,2.407,53
-0.004,1.133,2.406,54
0.514,1.118,2.395,46
0.009,1.148,2.437,49
-0.139,1.125,2.411,66
-0.002,1.141,2.423,64
0.606,1.109,2.377,45
0.011,1.154,2.450,46
-0.046,1.117,2.394,51
-0.001,1.128,2.396,50
0.701,1.107,2.372,46
0.012,1.151,2.444,44
-0.717,1.149,2.418,49
-0.013,1.204,2.510,49
0.046,1.138,2.395,50
0.001,1.148,2.393,56
-0.620,1.153,2.425,57
-0.011,1.190,2.481,58
-0.138,1.127,2.370,49
-0.002,1.105,2.305,38
-0.522,1.153,2.426,49
-0.009,1.186,2.472,50
0.214,1.048,2.204,50
0.004,1.059,2.209,48
-0.422,1.143,2.405,51
-0.007,1.167,2.435,51
0.324,1.133,2.385,54
0.006,1.149,2.397,51
-0.327,1.143,2.404,52
-0.006,1.163,2.426,52
0.419,1.135,2.389,52
0.007,1.163,2.426,54
-0.233,1.143,2.404,54
-0.004,1.161,2.420,54
0.513,1.133,2.383,47
0.009,1.167,2.435,47
-0.140,1.148,2.415,63
-0.002,1.155,2.409,66
0.612,1.138,2.395,46
0.011,1.179,2.458,47
-0.046,1.141,2.400,51
-0.001,1.160,2.418,52
0.701,1.124,2.364,45
0.012,1.176,2.453,47
-0.723,1.175,2.428,49
-0.013,1.227,2.513,50
0.047,1.162,2.401,52
0.001,1.176,2.408,52
-0.622,1.173,2.424,57
-0.011,1.214,2.487,57
-0.129,1.069,2.210,55
-0.002,1.074,2.200,54
-0.524,1.175,2.428,49
-0.009,1.200,2.459,48
0.215,1.072,2.215,47
0.004,1.087,2.227,50
-0.424,1.165,2.408,52
-0.007,1.193,2.444,51
0.324,1.150,2.377,54
0.006,1.172,2.401,52
-0.326,1.158,2.393,52
-0.006,1.178,2.414,52
0.420,1.155,2.388,55
0.007,1.178,2.414,55
-0.235,1.170,2.418,50
-0.004,1.182,2.421,51
0.517,1.159,2.395,51
0.009,1.188,2.434,48
-0.140,1.165,2.407,64
-0.002,1.180,2.417,63
0.611,1.152,2.380,46
0.011,1.196,2.450,46
-0.047,1.164,2.407,53
-0.001,1.177,2.412,54
0.708,1.151,2.379,48
0.013,1.202,2.462,47
-0.723,1.192,2.419,50
-0.013,1.246,2.508,50
0.047,1.184,2.404,51
0.001,1.192,2.400,52
-0.624,1.195,2.427,55
-0.011,1.239,2.493,56
-0.128,1.078,2.190,55
-0.002,1.096,2.207,54
-0.524,1.190,2.416,48
-0.009,1.226,2.468,49
0.215,1.085,2.204,49
0.004,1.101,2.216,49
-0.427,1.190,2.417,51
-0.007,1.208,2.432,51
0.327,1.177,2.390,54
0.006,1.198,2.411,54
-0.328,1.181,2.397,53
-0.006,1.205,2.425,53
0.421,1.176,2.387,54
0.007,1.200,2.416,54
-0.234,1.182,2.400,52
-0.004,1.199,2.413,52
0.520,1.181,2.399,47
0.009,1.208,2.432,48
-0.141,1.190,2.415,61
-0.002,1.203,2.422,61
0.614,1.175,2.386,47
0.011,1.218,2.452,46
-0.047,1.181,2.398,51
-0.001,1.199,2.413,52
0.706,1.164,2.364,47
0.013,1.217,2.450,48
-0.728,1.217,2.428,49
-0.013,1.276,2.524,49
0.047,1.202,2.399,50
0.001,1.216,2.406,54
-0.624,1.212,2.418,56
-0.011,1.252,2.477,56
-0.129,1.101,2.196,54
-0.002,1.106,2.188,54
-0.528,1.217,2.427,47
-0.009,1.250,2.472,46
0.216,1.104,2.203,49
0.004,1.125,2.226,48
-0.426,1.206,2.407,49
-0.008,1.235,2.444,50
0.328,1.197,2.389,56
0.006,1.216,2.406,56
-0.331,1.208,2.410,52
-0.006,1.223,2.420,50
0.425,1.201,2.396,55
0.007,1.228,2.429,55
-0.235,1.206,2.406,52
-0.004,1.223,2.419,51
0.519,1.195,2.385,49
0.009,1.229,2.431,48
-0.141,1.205,2.405,63
-0.002,1.218,2.410,61
0.618,1.199,2.392,47
0.011,1.235,2.444,48
-0.047,1.211,2.415,53
-0.001,1.223,2.419,50
0.710,1.187,2.368,50
0.013,1.246,2.465,49
-0.733,1.242,2.437,50
-0.013,1.286,2.501,50
0.047,1.228,2.409,52
0.001,1.240,2.412,51
-0.627,1.234,2.420,55
-0.011,1.279,2.488,54
-0.129,1.116,2.189,54
-0.002,1.126,2.191,55
-0.527,1.232,2.417,49
-0.009,1.270,2.471,47
0.218,1.132,2.221,49
0.004,1.146,2.229,49
-0.429,1.231,2.415,49
-0.008,1.261,2.453,50
0.330,1.219,2.391,56
0.006,1.240,2.412,55
-0.331,1.225,2.403,52
-0.006,1.248,2.428,51
0.425,1.217,2.388,54
0.007,1.244,2.421,55
-0.237,1.230,2.412,51
-0.004,1.240,2.412,50
0.524,1.224,2.402,50
0.009,1.255,2.442,49
-0.142,1.229,2.411,60
-0.002,1.244,2.421,60
0.620,1.219,2.391,47
0.011,1.263,2.456,47
-0.047,1.225,2.403,51
-0.001,1.239,2.410,54
0.714,1.211,2.375,47
0.013,1.262,2.455,47
-0.727,2.704,-0.214,1
-0.013,2.790,-0.230,1
0.020,1.138,-0.090,10
0.000,1.120,-0.092,9
-0.608,2.626,-0.208,1
-0.011,2.723,-0.225,1
-0.059,1.117,-0.088,9
-0.001,1.102,-0.091,10
-0.506,2.593,-0.205,1
-0.009,2.649,-0.219,1
0.096,1.088,-0.086,9
0.002,1.086,-0.090,8
-0.400,2.515,-0.199,2
-0.007,2.569,-0.212,1
0.130,1.057,-0.084,10
0.002,1.052,-0.087,10
-0.140,1.140,-0.090,6
-0.002,1.134,-0.094,6
0.168,1.055,-0.084,11
0.003,1.062,-0.088,9
-0.102,1.162,-0.092,9
-0.002,1.156,-0.095,8
0.200,1.026,-0.081,15
0.004,1.046,-0.086,9
-0.059,1.131,-0.090,9
-0.001,1.118,-0.092,8
0.236,1.020,-0.081,56
0.004,1.025,-0.085,29
-0.020,1.150,-0.091,9
-0.000,1.136,-0.094,8
0.259,0.965,-0.076,74
0.005,1.001,-0.083,40
-0.735,2.733,-0.235,1
-0.013,2.829,-0.253,1
0.020,1.120,-0.096,9
0.000,1.122,-0.100,8
-0.620,2.676,-0.230,1
-0.011,2.745,-0.245,1
-0.058,1.096,-0.094,9
-0.001,1.096,-0.098,8
-0.506,2.596,-0.223,1
-0.009,2.663,-0.238,1
0.094,1.072,-0.092,7
0.002,1.032,-0.092,6
-0.401,2.521,-0.217,1
-0.007,2.572,-0.230,1
0.129,1.046,-0.090,9
0.002,1.046,-0.094,8
-0.139,1.125,-0.097,6
-0.002,1.094,-0.098,4
0.162,1.021,-0.088,8
0.003,1.024,-0.092,8
-0.100,1.135,-0.098,7
-0.002,1.126,-0.101,6
0.200,1.023,-0.088,8
0.003,1.024,-0.092,8
-0.059,1.128,-0.097,8
-0.001,1.098,-0.098,7
0.230,0.994,-0.085,13
0.004,1.018,-0.091,12
-0.019,1.108,-0.095,8
-0.000,1.094,-0.098,6
0.258,0.959,-0.082,20
0.004,0.976,-0.087,15
-0.219,0.816,-0.076,3
-0.013,2.827,-0.273,1
0.019,1.101,-0.102,7
0.000,1.101,-0.106,7
-0.620,2.674,-0.249,1
-0.003,0.816,-0.079,5
-0.057,1.086,-0.101,8
-0.001,1.071,-0.103,6
-0.516,2.645,-0.246,1
-0.009,2.693,-0.260,1
0.089,1.018,-0.095,6
0.002,1.017,-0.098,5
-0.410,2.579,-0.240,1
-0.007,2.618,-0.253,1
0.126,1.018,-0.095,8
0.002,1.009,-0.097,8
-0.126,1.022,-0.095,3
-0.002,1.015,-0.098,3
0.160,1.005,-0.093,7
0.003,1.009,-0.097,7
-0.096,1.097,-0.102,6
-0.002,1.093,-0.105,6
0.193,0.989,-0.092,8
0.003,0.997,-0.096,7
-0.058,1.098,-0.102,7
-0.001,1.077,-0.104,6
0.227,0.980,-0.091,10
0.004,1.007,-0.097,9
-0.019,1.081,-0.100,5
-0.000,1.063,-0.103,5
0.252,0.935,-0.087,16
0.005,0.985,-0.095,12
-0.209,0.777,-0.078,4
-0.004,0.788,-0.082,4
0.019,1.080,-0.108,7
0.000,1.080,-0.112,5
-0.180,0.776,-0.078,5
-0.003,0.772,-0.080,6
-0.055,1.053,-0.105,6
-0.001,1.025,-0.106,5
-0.516,2.643,-0.264,1
-0.009,2.692,-0.279,1
0.088,1.001,-0.100,5
0.002,0.985,-0.102,4
-0.416,2.616,-0.262,1
-0.007,2.648,-0.274,1
0.122,0.988,-0.099,8
0.002,0.993,-0.103,7
-0.111,0.897,-0.090,9
-0.002,0.869,-0.090,8
0.157,0.987,-0.099,6
0.003,0.987,-0.102,6
-0.092,1.051,-0.105,5
-0.002,1.015,-0.105,4
0.190,0.975,-0.097,5
0.003,0.985,-0.102,6
-0.055,1.047,-0.105,6
-0.001,0.969,-0.100,5
0.220,0.948,-0.095,13
0.004,0.993,-0.103,10
-0.019,1.067,-0.107,5
-0.000,0.989,-0.102,4
0.250,0.928,-0.093,13
0.004,0.969,-0.100,13
-0.195,0.722,-0.077,4
-0.003,0.735,-0.082,5
0.019,1.062,-0.114,4
0.000,1.010,-0.112,3
-0.174,0.750,-0.080,6
-0.003,0.737,-0.082,7
-0.053,0.999,-0.107,5
-0.001,1.000,-0.111,3
-0.516,2.641,-0.283,1
-0.002,0.741,-0.082,6
0.085,0.967,-0.104,4
0.001,0.958,-0.106,5
-0.416,2.614,-0.280,1
-0.007,2.646,-0.293,1
0.118,0.957,-0.103,10
0.002,0.964,-0.107,6
-0.099,0.801,-0.086,11
-0.002,0.755,-0.084,14
0.151,0.951,-0.102,6
0.003,0.962,-0.107,6
-0.088,0.994,-0.107,3
-0.001,0.897,-0.099,4
0.189,0.966,-0.104,6
0.003,0.964,-0.107,8
-0.051,0.975,-0.105,4
-0.001,0.891,-0.099,5
0.224,0.963,-0.103,11
0.004,0.982,-0.109,9
-0.016,0.923,-0.099,4
-0.000,0.875,-0.097,5
0.248,0.922,-0.099,13
0.004,0.946,-0.105,14
-0.195,0.722,-0.083,4
-0.003,0.715,-0.084,5
0.017,0.958,-0.110,5
0.000,0.965,-0.114,4
-0.165,0.709,-0.081,7
-0.003,0.695,-0.082,7
-0.050,0.945,-0.108,4
-0.001,0.943,-0.111,4
-0.142,0.728,-0.083,6
-0.002,0.717,-0.084,7
0.084,0.950,-0.109,5
0.001,0.928,-0.109,6
-0.416,2.612,-0.299,1
-0.007,2.644,-0.311,1
0.116,0.941,-0.108,7
0.002,0.943,-0.111,7
-0.093,0.751,-0.086,7
-0.001,0.669,-0.079,9
0.151,0.946,-0.108,6
0.003,0.945,-0.111,7
-0.075,0.857,-0.098,6
-0.001,0.795,-0.094,8
0.184,0.940,-0.108,7
0.003,0.941,-0.111,8
-0.040,0.762,-0.087,9
-0.001,0.705,-0.083,7
0.223,0.960,-0.110,9
0.004,0.967,-0.114,10
-0.014,0.823,-0.094,6
-0.000,0.745,-0.088,5
0.243,0.902,-0.103,15
0.004,0.936,-0.110,15
-0.189,0.702,-0.085,5
-0.003,0.675,-0.084,6
0.016,0.919,-0.111,8
0.000,0.796,-0.099,11
-0.155,0.665,-0.081,8
-0.003,0.685,-0.085,7
-0.048,0.906,-0.110,4
-0.001,0.822,-0.102,6
-0.129,0.657,-0.080,8
-0.002,0.653,-0.081,8
0.079,0.892,-0.108,4
0.001,0.861,-0.107,7
-0.416,2.610,-0.316,1
-0.007,2.642,-0.329,1
0.115,0.928,-0.112,7
0.002,0.915,-0.114,6
-0.083,0.668,-0.081,9
-0.001,0.649,-0.081,9
0.144,0.900,-0.109,9
0.003,0.919,-0.115,5
-0.064,0.724,-0.088,10
-0.001,0.687,-0.086,11
0.181,0.922,-0.112,8
0.003,0.925,-0.115,9
-0.036,0.686,-0.083,7
-0.001,0.679,-0.085,4
0.215,0.923,-0.112,12
0.004,0.959,-0.120,9
-0.012,0.675,-0.082,6
-0.000,0.665,-0.083,3
0.238,0.882,-0.107,14
0.004,0.887,-0.111,18
-0.183,0.678,-0.087,5
-0.003,0.690,-0.091,5
0.013,0.736,-0.094,14
0.000,0.650,-0.086,9
-0.148,0.634,-0.081,8
-0.003,0.650,-0.086,4
-0.044,0.836,-0.107,6
-0.001,0.761,-0.100,4
-0.127,0.648,-0.083,8
-0.002,0.652,-0.086,8
0.069,0.785,-0.101,6
0.001,0.793,-0.105,6
-0.102,0.637,-0.082,7
-0.002,0.633,-0.083,7
0.110,0.892,-0.114,7
0.002,0.855,-0.113,9
-0.080,0.644,-0.083,9
-0.001,0.648,-0.086,9
0.140,0.880,-0.113,6
0.002,0.855,-0.113,5
-0.060,0.676,-0.087,11
-0.001,0.642,-0.085,12
0.171,0.872,-0.112,12
0.003,0.870,-0.115,9
-0.034,0.652,-0.084,8
-0.001,0.591,-0.078,4
0.217,0.934,-0.120,9
0.004,0.940,-0.124,6
-0.012,0.655,-0.084,6
-0.000,0.664,-0.088,6
0.228,0.845,-0.108,16
0.004,0.892,-0.118,15
-0.169,0.624,-0.085,6
-0.003,0.662,-0.092,6
0.011,0.638,-0.086,9
0.000,0.626,-0.087,10
-0.148,0.637,-0.086,8
-0.003,0.630,-0.088,8
-0.036,0.681,-0.092,5
-0.001,0.626,-0.087,5
-0.124,0.632,-0.086,9
-0.002,0.600,-0.084,9
0.067,0.760,-0.103,7
0.001,0.745,-0.104,7
-0.097,0.607,-0.082,7
-0.002,0.610,-0.085,7
0.107,0.862,-0.117,9
0.002,0.810,-0.113,8
-0.070,0.568,-0.077,11
-0.001,0.580,-0.081,11
0.128,0.803,-0.109,6
0.002,0.788,-0.110,5
-0.057,0.644,-0.087,12
-0.001,0.606,-0.084,13
0.164,0.838,-0.114,7
0.003,0.838,-0.117,7
-0.032,0.602,-0.082,4
-0.001,0.598,-0.083,9
0.209,0.896,-0.121,7
0.004,0.909,-0.126,8
-0.011,0.652,-0.088,6
-0.000,0.592,-0.082,3
0.234,0.865,-0.117,14
0.004,0.868,-0.121,14
-0.157,0.581,-0.083,7
-0.003,0.606,-0.089,7
0.010,0.582,-0.083,11
0.000,0.594,-0.087,10
-0.144,0.615,-0.088,8
-0.002,0.617,-0.090,9
-0.032,0.613,-0.087,5
-0.001,0.602,-0.088,6
-0.122,0.620,-0.088,9
-0.002,0.600,-0.088,9
0.056,0.637,-0.091,10
0.001,0.617,-0.090,10
-0.094,0.589,-0.084,8
-0.002,0.566,-0.083,8
0.096,0.774,-0.110,9
0.002,0.730,-0.107,10
-0.070,0.568,-0.081,11
-0.001,0.580,-0.085,11
0.121,0.755,-0.108,5
0.002,0.740,-0.108,5
-0.050,0.562,-0.080,14
-0.001,0.560,-0.082,7
0.159,0.809,-0.115,8
0.003,0.768,-0.112,10
-0.031,0.593,-0.085,4
-0.001,0.566,-0.083,5
0.208,0.893,-0.127,7
0.004,0.920,-0.135,7
-0.011,0.608,-0.087,7
-0.000,0.568,-0.083,4
0.221,0.815,-0.116,16
0.004,0.853,-0.125,12
-0.154,0.569,-0.085,7
-0.003,0.597,-0.092,7
0.010,0.589,-0.088,10
0.000,0.589,-0.090,10
-0.138,0.590,-0.088,9
-0.002,0.589,-0.090,9
-0.031,0.593,-0.089,6
-0.001,0.581,-0.089,6
-0.116,0.588,-0.088,9
-0.002,0.599,-0.092,9
0.054,0.613,-0.092,5
0.001,0.569,-0.087,12
-0.089,0.559,-0.084,8
-0.002,0.557,-0.086,8
0.080,0.644,-0.096,13
0.001,0.577,-0.089,7
-0.068,0.548,-0.082,12
-0.001,0.552,-0.085,12
0.117,0.731,-0.109,5
0.002,0.654,-0.100,7
-0.050,0.566,-0.085,7
-0.001,0.565,-0.087,14
0.145,0.738,-0.111,7
0.002,0.735,-0.113,8
-0.030,0.565,-0.085,5
-0.000,0.534,-0.082,5
0.202,0.865,-0.130,9
0.004,0.880,-0.135,6
-0.010,0.591,-0.089,7
-0.000,0.583,-0.089,3
0.222,0.818,-0.122,12
0.004,0.848,-0.130,12
-0.153,0.565,-0.089,7
-0.003,0.561,-0.090,7
0.010,0.561,-0.088,11
0.000,0.525,-0.084,12
-0.133,0.568,-0.089,9
-0.002,0.588,-0.095,9
-0.029,0.541,-0.085,6
-0.001,0.545,-0.088,6
-0.104,0.529,-0.083,11
-0.002,0.575,-0.092,10
0.049,0.553,-0.087,6
0.001,0.543,-0.087,6
-0.086,0.537,-0.084,8
-0.002,0.557,-0.090,8
0.075,0.604,-0.095,7
0.001,0.567,-0.091,8
-0.066,0.528,-0.083,12
-0.001,0.531,-0.085,12
0.103,0.640,-0.101,7
0.002,0.581,-0.093,8
-0.048,0.537,-0.084,15
-0.001,0.523,-0.084,16
0.132,0.673,-0.106,9
0.002,0.661,-0.106,10
-0.029,0.549,-0.086,5
-0.001,0.549,-0.088,5
0.192,0.820,-0.129,8
0.003,0.812,-0.131,9
-0.010,0.551,-0.087,8
-0.000,0.539,-0.087,4
0.212,0.781,-0.123,11
0.004,0.784,-0.126,12
0.023,-1.182,0.555,67
0.000,-1.171,0.554,62
-0.068,-1.170,0.549,62
-0.001,-1.184,0.560,62
0.114,-1.178,0.553,67
0.002,-1.184,0.560,67
0.161,-1.184,0.556,69
0.003,-1.186,0.561,67
0.207,-1.182,0.555,61
0.004,-1.199,0.567,61
0.256,-1.193,0.559,56
0.004,-1.199,0.567,53
0.305,-1.194,0.560,63
0.005,-1.233,0.583,65
-0.023,-1.171,0.549,68
-0.000,-1.173,0.555,66
0.346,-1.168,0.548,68
0.006,-1.218,0.577,68
0.023,-1.166,0.557,63
0.000,-1.175,0.566,63
-0.068,-1.177,0.562,64
-0.001,-1.169,0.564,60
0.115,-1.187,0.567,65
0.002,-1.195,0.576,69
0.159,-1.168,0.558,67
0.003,-1.180,0.569,71
0.207,-1.182,0.564,63
0.004,-1.205,0.581,61
0.255,-1.185,0.566,58
0.004,-1.209,0.583,59
-0.068,-1.162,0.560,39
0.306,-1.196,0.571,65
0.005,-1.222,0.589,64
-0.023,-1.182,0.564,73
-0.000,-1.182,0.570,68
0.351,-1.182,0.564,68
0.006,-1.229,0.592,66
0.023,-1.176,0.572,63
0.000,-1.183,0.580,69
-0.068,-1.173,0.571,60
-0.001,-1.173,0.575,57
0.115,-1.184,0.576,67
0.002,-1.181,0.580,65
0.162,-1.184,0.576,69
0.003,-1.199,0.588,67
0.209,-1.185,0.576,60
0.004,-1.194,0.586,61
0.258,-1.192,0.580,58
0.005,-1.212,0.595,58
-0.068,-1.173,0.571,53
-0.001,-1.176,0.577,55
0.304,-1.185,0.576,65
0.005,-1.225,0.601,64
-0.023,-1.171,0.569,68
-0.000,-1.169,0.573,51
0.353,-1.185,0.576,66
0.006,-1.216,0.596,63
0.023,-1.178,0.583,69
0.000,-1.181,0.589,73
-0.069,-1.180,0.584,55
-0.001,-1.179,0.589,55
0.115,-1.179,0.583,63
0.002,-1.192,0.595,65
0.162,-1.183,0.585,69
0.003,-1.178,0.588,67
0.209,-1.185,0.586,61
0.004,-1.212,0.605,60
0.257,-1.184,0.586,57
0.005,-1.208,0.603,56
-0.069,-1.173,0.580,59
-0.001,-1.165,0.581,57
0.310,-1.203,0.595,63
0.005,-1.229,0.614,60
-0.023,-1.170,0.579,33
-0.000,-1.181,0.589,56
0.350,-1.172,0.580,65
